log_id,date_key,machine_id,shift_id,stage_id,units_produced,scrap_count
871,20240515,3,2,1,417,4
872,20240704,11,3,4,417,3
873,20241111,12,1,4,510,6
874,20240626,10,1,4,372,4
875,20240128,17,1,6,609,0
876,20240807,17,3,6,612,1
877,20241222,11,1,4,463,2
878,20240210,4,3,2,546,12
879,20240815,7,3,3,426,3
880,20240710,14,3,4,468,5
881,20250214,7,2,3,585,3
882,20250322,8,2,3,513,2
883,20240524,1,3,1,475,5
884,20240719,4,3,2,570,6
885,20250220,12,2,4,560,4
886,20240730,3,2,1,519,13
887,20240807,13,3,4,470,7
888,20240827,6,2,3,478,7
889,20250216,11,1,4,509,4
890,20250131,4,3,2,572,9
891,20240215,16,3,5,491,3
892,20240204,7,2,3,474,4
893,20240909,11,1,4,529,6
894,20250124,1,2,1,555,9
895,20240322,7,1,3,536,5
896,20250105,12,1,4,575,6
897,20240912,7,3,3,418,3
898,20240715,7,1,3,468,7
899,20241029,10,3,4,469,5
900,20250212,16,1,5,454,4
901,20250325,8,3,3,517,10
902,20240110,9,1,3,485,2
903,20241107,9,2,3,486,7
904,20241012,2,1,1,546,8
905,20240829,13,2,4,470,7
906,20240907,13,1,4,477,4
907,20241230,4,1,2,539,14
908,20240105,12,3,4,540,7
909,20240428,17,1,6,626,4
910,20241015,2,1,1,581,3
911,20250108,13,1,4,459,5
912,20240305,18,2,6,578,4
913,20240525,15,3,5,492,3
914,20240811,8,3,3,551,4
915,20240826,15,1,5,516,1
916,20240625,1,1,1,539,9
917,20240923,10,2,4,446,2
918,20241206,12,1,4,560,6
919,20241008,5,3,2,335,7
920,20240303,9,3,3,472,2
921,20240804,8,2,3,558,4
922,20241207,16,2,5,430,0
923,20241110,14,3,4,407,7
924,20241009,13,2,4,425,3
925,20240625,13,1,4,534,10
926,20250220,5,1,2,298,6
927,20240407,16,2,5,450,3
928,20240414,11,3,4,466,4
929,20240408,5,2,2,472,6
930,20250119,13,3,4,438,6
931,20250208,11,2,4,447,7
932,20241106,19,2,7,599,1
933,20240106,3,2,1,354,5
934,20240715,15,1,5,443,6
935,20241216,7,1,3,484,6
936,20240512,7,3,3,400,1
937,20241223,6,2,3,448,6
938,20240915,3,1,1,475,9
939,20250312,13,2,4,472,6
940,20240123,7,3,3,396,6
941,20240222,5,1,2,313,3
942,20240613,18,3,6,573,1
943,20240720,8,1,3,563,6
944,20240323,17,2,6,589,1
945,20240524,1,3,1,557,11
946,20240325,14,1,4,367,6
947,20240318,17,1,6,571,2
948,20241231,10,2,4,362,9
949,20240101,12,3,4,514,6
950,20240220,16,3,5,466,4
951,20240621,14,3,4,385,2
952,20240723,16,2,5,490,5
953,20240916,8,1,3,509,2
954,20250321,10,1,4,513,3
955,20250324,17,3,6,565,4
956,20250103,18,1,6,621,1
957,20241014,16,3,5,470,2
958,20240203,17,2,6,603,5
959,20241213,16,2,5,500,5
960,20240404,19,2,7,556,4
961,20240312,8,3,3,524,4
962,20240208,6,1,3,569,7
963,20240602,6,2,3,503,3
964,20240906,9,3,3,491,2
965,20240610,4,3,2,536,3
966,20250313,12,2,4,584,7
967,20240427,12,2,4,516,3
968,20240915,17,2,6,636,5
969,20250113,15,1,5,518,5
970,20241101,9,1,3,445,5
971,20240924,7,3,3,434,3
972,20250324,10,2,4,363,3
973,20240223,16,2,5,512,4
974,20240823,12,1,4,534,8
975,20250123,7,2,3,421,2
976,20240809,18,3,6,495,3
977,20240907,15,2,5,488,5
978,20241108,6,1,3,400,4
979,20250204,12,3,4,465,6
980,20240421,11,3,4,482,3
981,20240911,3,2,1,466,6
982,20241029,2,3,1,477,6
983,20250210,6,2,3,451,4
984,20240725,5,2,2,375,6
985,20240816,18,1,6,589,3
986,20241206,16,3,5,404,2
987,20250201,8,2,3,570,5
988,20240306,11,2,4,507,6
989,20240315,10,2,4,393,2
990,20250310,12,3,4,517,2
991,20240412,6,3,3,483,8
992,20250225,5,3,2,240,5
993,20240710,9,2,3,475,6
994,20240908,16,3,5,425,3
995,20240813,14,2,4,359,7
996,20241020,8,3,3,498,4
997,20241101,19,3,7,574,3
998,20240407,14,2,4,454,6
999,20241203,7,3,3,396,4
1000,20241012,5,2,2,412,4
1001,20241130,18,3,6,587,7
1002,20241212,2,3,1,497,12
1003,20250310,11,3,4,453,5
1004,20250322,8,3,3,488,9
1005,20241103,1,1,1,554,7
1006,20240905,12,2,4,550,9
1007,20240614,2,1,1,530,11
1008,20241130,18,3,6,566,4
1009,20240130,7,3,3,485,6
1010,20240903,17,2,6,578,5
1011,20240415,14,2,4,493,2
1012,20240220,7,2,3,457,2
1013,20240321,3,2,1,530,6
1014,20240512,6,3,3,443,2
1015,20241011,2,2,1,549,4
1016,20250122,17,1,6,614,0
1017,20240517,12,2,4,517,2
1018,20240702,12,2,4,522,2
1019,20250204,17,1,6,601,2
1020,20241125,10,1,4,447,11
1021,20240929,3,1,1,466,7
1022,20241205,18,1,6,573,1
1023,20240309,13,2,4,459,4
1024,20240203,12,1,4,623,5
1025,20240918,17,3,6,610,3
1026,20240222,4,2,2,575,4
1027,20250325,10,3,4,393,5
1028,20240723,11,2,4,475,7
1029,20240505,6,2,3,522,6
1030,20240822,6,3,3,428,3
1031,20240212,9,1,3,490,6
1032,20240827,15,1,5,461,0
1033,20250105,2,3,1,476,12
1034,20240420,4,1,2,599,5
1035,20240905,5,2,2,349,9
1036,20240530,17,2,6,631,1
1037,20240701,8,2,3,494,5
1038,20241201,8,1,3,503,6
1039,20240404,12,1,4,562,7
1040,20250108,8,3,3,536,6
1041,20250203,19,2,7,593,6
1042,20240108,3,3,1,386,4
1043,20250122,18,1,6,620,1
1044,20241225,19,3,7,519,7
1045,20250122,19,1,7,554,8
1046,20240702,15,2,5,535,2
1047,20241007,6,2,3,524,8
1048,20240713,16,1,5,420,3
1049,20241217,8,1,3,586,5
1050,20240713,16,1,5,550,4
1051,20240603,18,2,6,554,1
1052,20240402,16,1,5,507,3
1053,20240608,11,2,4,491,5
1054,20250309,7,3,3,442,2
1055,20240301,17,2,6,577,4
1056,20240501,17,3,6,550,5
1057,20240220,12,2,4,537,4
1058,20250206,13,2,4,519,5
1059,20241003,10,1,4,455,7
1060,20240105,7,2,3,425,3
1061,20240401,14,1,4,474,4
1062,20240618,1,1,1,430,5
1063,20241112,17,1,6,638,3
1064,20240122,4,2,2,510,7
1065,20250208,5,1,2,368,6
1066,20241121,7,3,3,366,5
1067,20240101,10,3,4,306,7
1068,20240512,17,2,6,620,2
1069,20240820,7,1,3,434,4
1070,20240112,1,3,1,505,7
1071,20241211,7,2,3,443,4
1072,20240215,11,2,4,490,5
1073,20240203,9,2,3,487,6
1074,20250308,12,2,4,497,5
1075,20240318,3,2,1,476,7
1076,20240805,4,1,2,565,6
1077,20241027,4,1,2,533,6
1078,20250214,13,1,4,453,5
1079,20240313,19,1,7,605,3
1080,20241008,10,2,4,462,4
1081,20240905,5,2,2,357,9
1082,20240216,7,3,3,408,10
1083,20240430,16,3,5,441,2
1084,20240801,1,1,1,602,4
1085,20240826,12,2,4,550,4
1086,20240225,2,3,1,477,6
1087,20241215,7,3,3,484,5
1088,20240416,11,3,4,461,6
1089,20241114,13,3,4,428,5
1090,20240217,2,1,1,487,8
1091,20240301,7,2,3,442,4
1092,20241202,15,1,5,518,2
1093,20240126,11,3,4,481,1
1094,20241018,2,3,1,462,8
1095,20240913,7,2,3,486,2
1096,20240108,4,2,2,560,3
1097,20240422,11,1,4,488,9
1098,20241220,2,2,1,400,7
1099,20240909,16,1,5,530,2
1100,20240628,7,1,3,479,1
1101,20240725,13,3,4,491,7
1102,20241029,5,1,2,216,5
1103,20240506,17,3,6,619,3
1104,20240225,12,1,4,550,4
1105,20240801,19,1,7,593,5
1106,20240114,7,2,3,389,7
1107,20240128,6,2,3,522,6
1108,20240318,8,3,3,477,2
1109,20240803,13,2,4,429,5
1110,20250120,5,1,2,504,6
1111,20241230,2,3,1,452,5
1112,20240602,9,3,3,473,1
1113,20240114,11,3,4,487,2
1114,20240705,6,1,3,532,6
1115,20241107,7,2,3,454,7
1116,20250105,7,3,3,447,2
1117,20240107,19,1,7,632,2
1118,20240103,6,2,3,492,7
1119,20240420,11,2,4,478,2
1120,20250210,11,3,4,495,5
1121,20240825,7,1,3,520,5
1122,20241228,2,2,1,527,9
1123,20240826,19,1,7,579,3
1124,20240930,4,2,2,528,8
1125,20241020,6,3,3,547,5
1126,20240814,17,3,6,538,2
1127,20250105,5,2,2,396,15
1128,20240115,7,1,3,418,8
1129,20240710,9,2,3,482,6
1130,20240428,1,1,1,541,9
1131,20240128,1,2,1,525,7
1132,20240720,19,3,7,533,5
1133,20240208,6,1,3,582,6
1134,20250316,18,3,6,561,4
1135,20240929,10,1,4,404,7
1136,20240818,11,2,4,510,5
1137,20240326,1,3,1,534,7
1138,20240505,1,3,1,449,10
1139,20241026,13,1,4,504,5
1140,20240125,5,1,2,432,6
1141,20240524,1,1,1,519,5
1142,20240113,3,3,1,477,8
1143,20240730,18,2,6,568,5
1144,20240125,9,1,3,504,7
1145,20240308,14,2,4,407,7
1146,20250128,17,1,6,610,3
1147,20240307,14,2,4,353,6
1148,20240820,4,1,2,536,4
1149,20240418,5,2,2,473,2
1150,20240525,17,3,6,546,7
1151,20240420,2,1,1,455,5
1152,20240815,5,1,2,260,9
1153,20240420,4,3,2,520,9
1154,20240203,4,1,2,540,5
1155,20240420,6,1,3,583,6
1156,20240920,13,3,4,492,3
1157,20250227,5,3,2,321,11
1158,20250103,7,2,3,570,4
1159,20240823,1,3,1,527,13
1160,20240323,14,3,4,381,6
1161,20240211,4,1,2,505,14
1162,20250228,17,3,6,624,2
1163,20240410,14,1,4,349,8
1164,20240106,16,3,5,383,1
1165,20240628,14,3,4,459,8
1166,20241008,16,2,5,582,1
1167,20241115,8,3,3,545,7
1168,20240813,3,3,1,437,6
1169,20250318,19,1,7,577,4
1170,20250315,1,1,1,559,8
1171,20241110,2,2,1,510,7
1172,20241230,15,3,5,493,2
1173,20250329,10,1,4,426,14
1174,20240816,18,3,6,546,4
1175,20250111,14,2,4,373,3
1176,20241015,17,1,6,602,1
1177,20250312,13,1,4,390,5
1178,20240529,1,2,1,510,3
1179,20241003,5,3,2,303,11
1180,20240716,13,1,4,419,3
1181,20240310,14,1,4,440,4
1182,20240421,3,2,1,496,14
1183,20240104,15,2,5,536,6
1184,20241215,19,2,7,496,5
1185,20241126,17,3,6,542,2
1186,20250321,3,3,1,456,4
1187,20241113,16,3,5,412,7
1188,20241215,14,2,4,404,6
1189,20240404,12,1,4,572,9
1190,20240531,12,3,4,485,3
1191,20241106,11,2,4,474,5
1192,20240516,17,3,6,533,2
1193,20240903,8,1,3,528,3
1194,20250121,17,1,6,617,0
1195,20240830,11,2,4,403,4
1196,20240131,2,1,1,512,7
1197,20240209,10,2,4,406,5
1198,20240816,10,2,4,443,5
1199,20240205,11,2,4,479,5
1200,20250211,6,2,3,556,3
1201,20240810,4,1,2,583,5
1202,20240106,12,1,4,541,5
1203,20241117,11,1,4,490,5
1204,20240807,13,1,4,502,4
1205,20240315,5,2,2,381,6
1206,20240104,6,2,3,496,5
1207,20241130,1,1,1,505,2
1208,20240513,6,3,3,444,5
1209,20240427,18,3,6,509,1
1210,20250103,9,3,3,531,1
1211,20240403,15,1,5,476,1
1212,20250310,8,2,3,509,7
1213,20240302,19,2,7,521,1
1214,20250316,16,3,5,495,1
1215,20240712,6,3,3,461,4
1216,20241130,6,2,3,550,5
1217,20240721,3,3,1,375,9
1218,20250126,10,3,4,408,5
1219,20240126,1,2,1,484,8
1220,20250310,14,3,4,524,9
1221,20240621,4,3,2,503,6
1222,20241026,12,1,4,564,2
1223,20240512,6,3,3,502,4
1224,20241121,11,1,4,502,9
1225,20250213,12,2,4,532,5
1226,20240427,10,1,4,411,3
1227,20241119,18,2,6,573,2
1228,20241001,7,1,3,451,5
1229,20240730,7,1,3,513,7
1230,20240812,11,1,4,577,5
1231,20240120,4,3,2,522,2
1232,20240422,1,3,1,444,7
1233,20240519,13,3,4,437,8
1234,20240216,18,3,6,620,6
1235,20240101,9,3,3,434,4
1236,20240330,9,1,3,562,7
1237,20240521,9,3,3,528,5
1238,20241115,10,2,4,371,2
1239,20240207,2,1,1,517,7
1240,20241019,6,1,3,583,5
1241,20250116,15,2,5,491,0
1242,20240518,3,3,1,399,6
1243,20241221,11,2,4,446,4
1244,20241128,6,1,3,464,4
1245,20240915,3,1,1,407,7
1246,20240609,11,1,4,433,4
1247,20250124,15,2,5,505,3
1248,20240626,13,3,4,403,3
1249,20240110,10,1,4,435,4
1250,20240917,6,3,3,404,5
1251,20250210,15,1,5,531,3
1252,20240517,18,3,6,572,3
1253,20240620,18,2,6,516,2
1254,20250120,7,1,3,480,5
1255,20240113,15,1,5,562,3
1256,20240616,18,1,6,556,3
1257,20240509,18,2,6,619,1
1258,20240324,9,2,3,500,5
1259,20241116,2,3,1,432,8
1260,20241114,8,2,3,527,7
1261,20240410,2,1,1,517,1
1262,20241124,11,3,4,454,6
1263,20240929,7,2,3,475,5
1264,20240921,6,3,3,432,5
1265,20250202,10,3,4,401,6
1266,20250211,5,3,2,277,10
1267,20240207,11,1,4,480,5
1268,20250222,1,1,1,498,8
1269,20240403,2,2,1,450,6
1270,20240404,1,1,1,573,7
1271,20241031,19,3,7,553,5
1272,20240309,2,3,1,484,2
1273,20241113,4,1,2,547,3
1274,20250319,12,3,4,506,8
1275,20240823,18,1,6,623,2
1276,20250309,1,3,1,497,5
1277,20241129,1,2,1,595,12
1278,20250107,14,2,4,439,4
1279,20250110,4,1,2,585,8
1280,20240516,5,1,2,371,9
1281,20250221,11,1,4,490,6
1282,20240316,13,1,4,467,7
1283,20240204,16,1,5,521,5
1284,20240101,13,3,4,489,4
1285,20241022,2,2,1,448,10
1286,20241115,16,3,5,397,1
1287,20250209,6,2,3,412,4
1288,20240229,14,3,4,429,3
1289,20241115,1,3,1,454,11
1290,20241214,17,3,6,513,3
1291,20241123,11,1,4,501,4
1292,20240923,19,2,7,617,2
1293,20241226,3,1,1,439,8
1294,20240816,11,1,4,520,3
1295,20240926,5,3,2,367,9
1296,20241111,17,2,6,589,0
1297,20241012,7,2,3,496,6
1298,20241017,10,2,4,388,7
1299,20240731,11,2,4,481,7
1300,20240613,3,1,1,456,6
1301,20240105,10,1,4,376,5
1302,20241204,10,2,4,471,2
1303,20250113,14,1,4,419,6
1304,20240318,12,2,4,514,4
1305,20250213,15,1,5,538,3
1306,20240302,10,3,4,332,5
1307,20240511,10,3,4,392,4
1308,20240329,19,2,7,542,1
1309,20240824,1,2,1,552,9
1310,20240211,10,1,4,450,2
1311,20240329,2,2,1,479,4
1312,20250205,17,2,6,612,3
1313,20241022,7,1,3,536,6
1314,20241123,7,2,3,476,5
1315,20241021,9,2,3,485,10
1316,20240413,2,3,1,407,13
1317,20240114,14,3,4,338,4
1318,20241014,17,3,6,559,1
1319,20240627,1,2,1,492,11
1320,20240504,9,1,3,492,9
1321,20250225,19,3,7,522,4
1322,20241218,4,2,2,578,6
1323,20240123,8,3,3,504,5
1324,20240303,13,1,4,499,3
1325,20240522,4,1,2,581,12
1326,20240601,9,1,3,424,4
1327,20240524,9,1,3,464,6
1328,20240812,18,1,6,585,4
1329,20250325,12,1,4,516,11
1330,20241104,10,2,4,446,3
1331,20240413,11,3,4,515,3
1332,20240413,7,1,3,527,4
1333,20250310,9,3,3,456,5
1334,20240208,6,3,3,541,4
1335,20250310,19,2,7,547,2
1336,20240716,16,1,5,475,2
1337,20240513,15,1,5,498,2
1338,20240307,7,2,3,429,2
1339,20250125,16,2,5,458,2
1340,20240627,5,2,2,388,6
1341,20250331,16,2,5,482,7
1342,20240211,1,2,1,514,6
1343,20250323,19,3,7,533,0
1344,20240115,5,2,2,449,5
1345,20240420,7,1,3,512,5
1346,20240605,19,1,7,515,3
1347,20241015,5,2,2,225,6
1348,20240818,17,2,6,615,2
1349,20250214,8,2,3,490,11
1350,20250223,1,2,1,506,12
1351,20240605,2,2,1,433,7
1352,20240207,15,1,5,456,2
1353,20250316,18,3,6,563,1
1354,20240406,11,2,4,502,5
1355,20250214,10,2,4,369,6
1356,20250314,4,2,2,484,5
1357,20241015,5,1,2,357,8
1358,20240910,4,1,2,591,3
1359,20240714,13,3,4,367,7
1360,20240326,13,3,4,450,4
1361,20241117,18,3,6,548,4
1362,20240110,2,3,1,483,7
1363,20240105,16,1,5,495,3
1364,20240502,1,3,1,458,8
1365,20241125,19,2,7,579,2
1366,20241218,9,1,3,493,5
1367,20240427,3,1,1,438,12
1368,20241020,7,1,3,408,2
1369,20250131,10,2,4,378,6
1370,20240607,1,1,1,499,5
1371,20241029,10,2,4,396,10
1372,20240815,9,3,3,530,8
1373,20241230,15,1,5,471,2
1374,20240803,15,2,5,447,4
1375,20250311,3,1,1,513,4
1376,20240702,5,3,2,350,7
1377,20240115,9,1,3,474,5
1378,20240605,9,3,3,504,6
1379,20240515,7,1,3,426,2
1380,20240917,12,2,4,596,5
1381,20240605,9,3,3,490,9
1382,20240216,6,1,3,488,6
1383,20241119,2,3,1,546,7
1384,20241127,9,3,3,441,4
1385,20240621,17,2,6,610,3
1386,20240509,1,2,1,524,7
1387,20250214,19,2,7,582,2
1388,20240404,6,2,3,564,4
1389,20240424,5,3,2,364,9
1390,20240830,2,3,1,430,8
1391,20250223,9,1,3,517,3
1392,20241018,14,1,4,390,3
1393,20241008,4,1,2,640,6
1394,20241025,4,2,2,566,9
1395,20241009,15,3,5,470,1
1396,20240309,8,3,3,512,3
1397,20240527,4,1,2,539,6
1398,20240111,16,1,5,447,4
1399,20240910,4,3,2,575,2
1400,20241125,16,2,5,446,4
1401,20241225,12,1,4,521,4
1402,20240207,16,1,5,513,2
1403,20240513,19,3,7,556,2
1404,20240718,8,3,3,526,3
1405,20240123,6,1,3,554,2
1406,20241029,10,1,4,370,6
1407,20241211,5,2,2,292,9
1408,20241028,18,2,6,614,4
1409,20241228,10,2,4,386,6
1410,20250130,10,2,4,391,6
1411,20240805,7,1,3,533,10
1412,20240520,18,1,6,605,5
1413,20240413,1,1,1,545,9
1414,20250321,7,2,3,565,1
1415,20240728,1,1,1,507,5
1416,20240420,15,3,5,516,3
1417,20240413,4,2,2,564,6
1418,20241111,10,3,4,408,4
1419,20240619,9,2,3,543,3
1420,20241221,2,1,1,515,11
1421,20241119,14,2,4,448,5
1422,20240512,16,3,5,502,4
1423,20250110,1,2,1,501,4
1424,20241019,2,3,1,426,6
1425,20241123,7,1,3,402,4
1426,20240506,10,3,4,262,0
1427,20240415,1,1,1,601,4
1428,20240401,13,3,4,386,4
1429,20241013,1,1,1,522,9
1430,20250112,5,3,2,346,12
1431,20250127,16,1,5,503,2
1432,20240220,15,1,5,548,7
1433,20240129,17,1,6,631,2
1434,20241022,16,3,5,430,2
1435,20241023,13,3,4,433,6
1436,20240801,11,1,4,496,4
1437,20240923,17,2,6,585,3
1438,20250210,17,1,6,650,6
1439,20240913,2,2,1,499,10
1440,20241028,13,1,4,511,6
1441,20240410,14,3,4,438,3
1442,20250208,11,2,4,519,5
1443,20241211,10,3,4,402,3
1444,20240419,3,2,1,361,7
1445,20250223,17,2,6,601,1
1446,20240630,15,2,5,481,3
1447,20241108,9,2,3,464,9
1448,20240101,10,3,4,428,3
1449,20241114,8,2,3,563,5
1450,20250313,13,1,4,476,6
1451,20240224,18,1,6,598,3
1452,20250105,5,2,2,480,5
1453,20250227,6,3,3,485,14
1454,20250202,17,3,6,632,6
1455,20240528,11,2,4,494,1
1456,20250306,16,3,5,378,3
1457,20241104,9,3,3,493,4
1458,20240516,2,3,1,475,7
1459,20240720,5,2,2,455,2
1460,20250311,1,1,1,553,5
1461,20241108,4,1,2,575,6
1462,20240426,4,1,2,543,8
1463,20240602,3,1,1,429,5
1464,20250228,9,1,3,467,8
1465,20241017,12,3,4,497,2
1466,20240303,10,3,4,428,5
1467,20240831,2,3,1,527,5
1468,20240125,11,2,4,487,7
1469,20240330,10,3,4,312,2
1470,20240315,6,1,3,530,9
1471,20241020,18,3,6,582,5
1472,20250120,2,1,1,470,5
1473,20250125,2,3,1,454,10
1474,20240728,10,1,4,420,4
1475,20250221,16,3,5,421,4
1476,20241212,12,1,4,575,6
1477,20240117,1,1,1,525,9
1478,20240507,8,2,3,540,11
1479,20250302,16,3,5,416,4
1480,20250318,18,1,6,577,4
1481,20241229,13,3,4,477,7
1482,20240907,15,1,5,506,4
1483,20240627,12,2,4,593,3
1484,20240630,8,2,3,517,4
1485,20240531,10,2,4,422,7
1486,20240125,14,2,4,471,7
1487,20250330,5,1,2,304,8
1488,20240628,18,3,6,499,2
1489,20240716,19,2,7,497,4
1490,20241209,15,2,5,548,1
1491,20240609,6,2,3,469,8
1492,20240625,11,3,4,558,8
1493,20241011,11,1,4,461,4
1494,20240303,18,1,6,595,2
1495,20240529,18,1,6,633,2
1496,20240602,10,1,4,550,7
1497,20240604,2,3,1,542,1
1498,20250104,9,3,3,510,7
1499,20240218,14,3,4,459,1
1500,20250330,19,2,7,560,3
1501,20241202,10,3,4,441,4
1502,20240324,4,1,2,563,5
1503,20241226,6,3,3,437,7
1504,20240625,14,2,4,416,6
1505,20240527,4,1,2,574,10
1506,20240427,15,3,5,467,4
1507,20241207,16,1,5,520,1
1508,20240303,7,1,3,512,7
1509,20240707,17,3,6,569,2
1510,20241225,19,3,7,565,2
1511,20240218,19,2,7,508,1
1512,20241122,17,3,6,562,0
1513,20240913,6,3,3,442,5
1514,20240811,11,3,4,372,5
1515,20240520,16,1,5,486,4
1516,20240802,8,2,3,525,5
1517,20250310,11,1,4,548,7
1518,20250113,7,3,3,462,4
1519,20250315,19,2,7,512,1
1520,20240729,10,3,4,511,8
1521,20241113,9,1,3,546,6
1522,20240201,4,1,2,597,2
1523,20240606,15,3,5,475,2
1524,20241011,13,2,4,412,5
1525,20241031,2,1,1,480,4
1526,20250304,2,3,1,503,9
1527,20241012,16,3,5,538,3
1528,20240523,9,3,3,523,4
1529,20250227,13,2,4,436,8
1530,20240119,3,3,1,353,10
1531,20240118,9,3,3,470,9
1532,20240913,13,1,4,386,1
1533,20240318,2,3,1,473,11
1534,20250105,8,2,3,524,12
1535,20240623,9,3,3,447,7
1536,20240712,16,2,5,405,5
1537,20240422,2,3,1,480,6
1538,20240423,6,3,3,450,7
1539,20240809,8,3,3,474,6
1540,20240614,5,2,2,205,7
1541,20250310,9,1,3,498,8
1542,20241114,1,2,1,576,11
1543,20240511,9,1,3,563,4
1544,20250119,10,2,4,377,1
1545,20240920,4,3,2,521,6
1546,20250216,3,3,1,432,7
1547,20240224,10,1,4,355,5
1548,20241224,15,1,5,530,4
1549,20240510,11,2,4,502,2
1550,20241014,14,2,4,488,3
1551,20240922,6,1,3,505,4
1552,20241231,12,1,4,548,2
1553,20240610,13,2,4,416,7
1554,20250114,17,1,6,589,4
1555,20240327,16,1,5,480,4
1556,20240224,3,1,1,458,7
1557,20241014,2,1,1,531,3
1558,20240626,11,3,4,417,2
1559,20250125,9,3,3,521,7
1560,20241214,3,1,1,426,5
1561,20240108,18,2,6,571,5
1562,20241116,15,3,5,457,4
1563,20241108,14,2,4,276,4
1564,20240903,2,2,1,515,9
1565,20241118,17,3,6,585,5
1566,20250318,8,2,3,520,4
1567,20240911,10,2,4,411,8
1568,20241123,18,1,6,604,4
1569,20240223,19,1,7,513,3
1570,20240905,8,1,3,530,3
1571,20240826,8,3,3,529,6
1572,20240816,3,1,1,377,10
1573,20240307,3,2,1,441,8
1574,20240220,12,2,4,494,6
1575,20240406,17,2,6,603,7
1576,20240401,4,2,2,561,5
1577,20240920,17,2,6,551,3
1578,20250221,14,3,4,467,8
1579,20241017,19,2,7,521,6
1580,20240405,9,3,3,434,4
1581,20240328,12,2,4,544,7
1582,20240318,5,3,2,431,7
1583,20241014,11,3,4,408,4
1584,20240429,3,2,1,429,5
1585,20241028,15,2,5,519,4
1586,20250203,14,2,4,457,5
1587,20250327,11,2,4,477,1
1588,20240613,8,1,3,534,4
1589,20240630,4,1,2,555,7
1590,20250201,12,3,4,518,3
1591,20240810,8,3,3,476,9
1592,20241106,6,1,3,378,6
1593,20250307,15,3,5,498,4
1594,20240107,12,2,4,567,6
1595,20241125,16,3,5,351,3
1596,20240919,16,3,5,411,1
1597,20240609,4,3,2,557,5
1598,20240530,11,1,4,571,5
1599,20240325,13,1,4,476,3
1600,20240526,9,3,3,437,6
1601,20240421,4,2,2,557,5
1602,20250115,12,3,4,560,6
1603,20250206,9,1,3,475,10
1604,20240205,13,2,4,420,1
1605,20241011,16,3,5,434,1
1606,20240706,6,1,3,467,2
1607,20240322,10,2,4,415,6
1608,20240102,13,3,4,522,4
1609,20250119,7,1,3,477,4
1610,20241029,19,2,7,535,2
1611,20240715,19,3,7,512,3
1612,20250207,17,2,6,552,3
1613,20240111,13,2,4,504,7
1614,20240821,13,2,4,456,3
1615,20250120,2,1,1,487,7
1616,20240713,10,3,4,598,4
1617,20240428,13,2,4,475,4
1618,20250130,9,2,3,456,7
1619,20240120,1,2,1,499,8
1620,20240917,14,1,4,496,3
1621,20241019,16,2,5,480,2
1622,20250225,15,1,5,469,7
1623,20240912,1,1,1,562,7
1624,20240809,17,2,6,574,3
1625,20250127,13,2,4,554,5
1626,20240813,15,1,5,557,4
1627,20240222,16,1,5,470,3
1628,20250303,16,2,5,531,1
1629,20241220,2,1,1,497,9
1630,20241207,17,1,6,631,5
1631,20241229,11,2,4,490,5
1632,20241006,8,2,3,504,8
1633,20240321,3,3,1,377,8
1634,20240720,12,2,4,571,5
1635,20240606,16,2,5,460,2
1636,20240429,14,2,4,393,8
1637,20240228,16,3,5,413,3
1638,20240802,17,1,6,620,5
1639,20240507,11,2,4,557,4
1640,20240811,17,2,6,565,4
1641,20240727,19,3,7,521,3
1642,20250104,1,3,1,542,4
1643,20240424,12,3,4,513,6
1644,20240727,15,1,5,535,2
1645,20240114,18,3,6,518,2
1646,20240109,14,1,4,454,4
1647,20240209,1,2,1,507,10
1648,20250325,13,2,4,510,3
1649,20240824,15,2,5,545,3
1650,20241007,7,3,3,570,8
1651,20241224,15,2,5,524,2
1652,20240719,10,3,4,411,8
1653,20240902,14,1,4,441,4
1654,20241004,6,2,3,478,3
1655,20240822,14,1,4,449,6
1656,20240104,12,3,4,506,2
1657,20240602,11,3,4,458,3
1658,20250317,19,2,7,582,4
1659,20240129,2,2,1,439,6
1660,20240418,1,3,1,532,10
1661,20240407,8,2,3,565,4
1662,20240802,14,2,4,410,3
1663,20241019,9,1,3,419,4
1664,20240315,2,3,1,436,7
1665,20241121,5,1,2,467,11
1666,20240525,8,2,3,528,5
1667,20240507,16,1,5,446,2
1668,20241206,16,3,5,433,1
1669,20240211,13,1,4,517,4
1670,20241221,15,1,5,539,3
1671,20240210,1,2,1,505,6
1672,20250225,3,3,1,390,9
1673,20240203,6,2,3,477,6
1674,20240117,14,2,4,363,6
1675,20240613,4,3,2,587,10
1676,20240601,18,1,6,580,8
1677,20250112,15,2,5,547,0
1678,20240316,9,1,3,557,4
1679,20240327,18,3,6,576,3
1680,20240426,3,2,1,405,9
1681,20241227,10,1,4,446,6
1682,20241207,17,1,6,609,1
1683,20240127,7,2,3,396,2
1684,20241108,15,3,5,494,4
1685,20241013,1,1,1,488,9
1686,20240513,11,3,4,500,7
1687,20240806,17,2,6,580,0
1688,20240616,5,1,2,402,6
1689,20240407,7,1,3,475,5
1690,20240924,19,1,7,552,4
1691,20240824,15,3,5,504,4
1692,20241104,3,1,1,416,6
1693,20250330,15,1,5,550,3
1694,20250128,5,2,2,297,7
1695,20240621,12,1,4,559,6
1696,20250204,5,3,2,479,5
1697,20250213,3,2,1,376,7
1698,20240708,9,2,3,459,4
1699,20240501,9,1,3,519,6
