cost_id,date_key,stage_id,payroll_hours,material_cost,utility_cost
697,20241208,3,7.6,276.38,77.14
698,20250302,1,9.8,300.09,124.69
699,20240515,7,7.9,221.1,77.85
700,20240101,5,9.0,507.1,116.11
701,20240214,2,8.9,275.44,83.88
702,20241213,2,6.1,260.82,68.83
703,20241124,3,8.9,330.64,77.0
704,20250302,7,6.7,166.1,72.32
705,20240111,7,6.7,200.37,65.87
706,20250228,6,8.3,240.39,58.75
707,20240305,1,8.9,304.35,134.84
708,20250227,7,6.8,193.46,73.74
709,20240628,4,6.4,255.3,101.38
710,20240307,4,5.1,249.4,90.24
711,20240802,7,6.5,179.16,81.17
712,20250104,6,6.7,269.8,72.4
713,20241027,4,6.3,248.68,89.44
714,20240516,6,7.4,257.84,98.83
715,20240816,4,5.2,218.59,90.58
716,20250329,7,7.9,185.99,69.1
717,20240726,2,7.0,273.43,69.3
718,20240214,2,7.6,269.8,88.66
719,20240323,5,10.5,359.44,137.42
720,20240119,5,8.4,524.15,115.12
721,20240819,7,7.7,202.15,68.57
722,20240510,6,6.4,254.86,98.15
723,20250303,1,9.1,387.57,120.45
724,20240520,1,8.5,296.34,148.1
725,20240126,3,8.9,281.73,70.17
726,20250207,6,7.1,233.76,72.85
727,20240710,2,7.2,239.63,91.84
728,20240530,3,7.9,337.92,104.49
729,20250115,4,6.8,235.01,61.13
730,20240414,7,6.7,216.6,84.72
731,20240826,5,8.8,408.9,125.19
732,20240912,5,10.5,455.84,133.61
733,20240729,3,7.1,236.58,86.52
734,20250218,7,7.0,237.14,67.65
735,20240716,3,7.0,325.89,89.21
736,20240814,2,7.6,241.55,85.54
737,20241102,4,6.4,254.2,74.04
738,20240504,6,8.0,263.83,97.18
739,20240106,1,8.2,329.91,102.3
740,20240117,1,9.5,365.46,99.55
741,20240305,3,9.4,282.1,99.15
742,20240620,3,9.6,248.28,100.48
743,20241112,3,8.6,293.89,77.28
744,20240404,1,8.2,286.64,145.72
745,20240823,5,10.9,554.49,134.0
746,20240116,5,9.6,547.1,114.73
747,20240714,7,5.9,220.56,77.82
748,20250326,1,9.7,285.22,127.67
749,20240514,5,9.3,439.19,171.37
750,20250319,2,8.3,335.24,86.6
751,20240123,6,6.1,229.16,64.96
752,20240308,3,7.5,278.23,84.42
753,20240527,6,6.6,239.37,99.84
754,20241123,4,6.6,206.64,91.45
755,20240612,4,5.6,171.48,97.63
756,20241219,5,9.2,405.01,116.87
757,20240501,1,9.1,346.87,140.14
758,20240308,6,6.9,258.84,71.58
759,20241008,2,7.5,249.85,92.71
760,20240204,6,7.7,213.35,58.32
761,20240222,4,5.2,193.69,83.85
762,20250207,4,5.6,215.43,61.64
763,20240922,5,9.5,452.39,139.59
764,20240310,1,9.9,378.57,108.83
765,20240830,4,6.2,220.34,79.8
766,20240915,7,7.5,219.58,69.29
767,20241205,2,6.6,290.09,84.18
768,20241028,3,7.8,239.97,71.76
769,20250326,7,6.6,217.65,67.07
770,20241201,1,9.3,338.45,99.21
771,20240104,6,6.4,239.29,68.35
772,20241022,3,8.1,297.77,86.41
773,20240208,7,7.5,210.79,62.89
774,20240524,6,8.1,192.34,85.74
775,20240421,3,9.2,292.07,95.25
776,20240129,1,8.0,298.25,103.48
777,20240916,2,8.8,256.73,88.83
778,20250108,6,7.3,232.4,69.53
779,20250109,2,7.5,321.99,84.49
780,20240822,6,8.0,203.1,82.01
781,20240719,7,7.7,210.33,72.36
782,20240721,5,8.4,517.56,130.15
783,20241116,7,6.7,208.82,73.57
784,20240524,1,8.8,321.17,171.69
785,20240710,1,8.2,341.54,119.28
786,20240409,6,8.4,226.12,88.53
787,20241029,5,11.0,485.68,124.1
788,20240118,2,7.7,301.79,77.48
789,20241122,7,6.4,217.06,59.28
790,20240602,6,7.7,229.13,100.27
791,20241006,1,8.1,371.33,115.28
792,20241015,1,8.6,385.43,126.09
793,20240330,6,6.8,270.09,78.16
794,20241011,3,9.7,317.53,73.52
795,20241209,3,7.4,257.37,66.79
796,20240622,2,6.9,325.72,105.43
797,20241213,7,5.6,183.4,68.61
798,20250213,3,7.7,260.02,77.34
799,20250228,3,8.8,264.96,78.67
800,20240125,2,8.3,336.89,71.95
801,20250202,2,9.0,246.66,78.94
802,20240810,5,10.0,440.04,130.22
803,20240610,1,9.0,319.33,152.49
804,20250310,1,8.4,350.16,128.04
805,20240414,2,7.7,324.15,103.89
806,20241123,2,8.9,309.44,98.54
807,20241009,4,5.5,209.62,71.28
808,20240511,6,6.8,205.93,118.81
809,20240316,6,8.1,282.75,70.17
810,20240731,6,7.0,237.35,84.29
811,20240120,3,9.6,204.45,71.76
812,20241030,4,5.8,238.32,81.38
813,20240629,1,9.9,290.92,165.81
814,20241114,2,7.7,314.45,95.18
815,20250204,5,8.6,491.89,134.04
816,20240810,6,7.4,206.77,74.45
817,20240725,1,9.2,389.98,133.21
818,20250219,2,8.8,307.72,75.55
819,20240421,6,6.2,235.75,74.35
820,20250104,1,9.5,319.94,115.35
821,20250325,4,6.5,203.4,69.94
822,20241213,7,5.9,224.98,60.75
823,20241206,2,8.7,318.94,78.83
824,20250309,3,7.4,344.83,91.88
825,20250131,7,6.2,216.41,66.39
826,20240406,5,9.2,440.46,162.62
827,20250214,2,7.9,315.56,75.73
828,20250213,1,8.1,322.36,104.94
829,20241104,6,8.6,218.71,71.89
830,20240610,7,7.8,232.28,81.14
831,20240728,7,7.2,233.4,69.66
832,20240314,7,7.6,174.78,57.42
833,20241204,6,6.9,220.48,56.01
834,20240829,2,6.7,246.35,104.97
835,20240429,3,8.2,280.2,111.51
836,20240226,3,8.1,289.09,86.31
837,20240112,7,6.6,141.77,70.64
838,20240429,7,7.3,145.71,89.13
839,20250108,6,7.6,239.76,58.63
840,20241209,2,7.4,275.6,75.4
841,20250324,4,6.1,209.23,73.61
842,20240109,6,7.3,267.39,64.08
843,20240621,5,8.6,458.02,160.29
844,20240429,7,6.5,196.47,88.42
845,20240807,5,8.9,492.9,120.6
846,20240814,3,8.1,281.92,92.82
847,20241026,1,8.2,374.13,122.07
848,20240217,6,8.5,186.9,69.36
849,20240827,7,7.6,146.51,68.38
850,20240119,3,8.2,256.51,68.86
851,20241207,7,7.7,223.35,60.49
852,20240728,6,7.1,249.39,83.02
853,20241222,4,5.3,230.76,75.71
854,20240630,6,8.7,276.47,78.9
855,20240316,3,8.3,280.38,85.81
856,20241124,4,5.6,189.52,75.1
857,20250223,4,5.8,228.91,72.96
858,20250202,1,8.9,335.51,92.22
859,20250112,2,7.3,290.59,88.84
860,20240109,1,9.0,421.02,113.84
861,20250109,1,9.1,348.51,107.37
862,20250127,6,8.8,286.65,59.27
863,20240215,2,7.3,355.17,90.51
864,20240830,2,7.4,316.48,94.47
865,20240827,2,7.4,322.88,93.0
866,20240820,1,8.8,340.5,110.42
867,20240131,3,8.3,263.68,67.23
868,20250109,3,9.1,266.98,84.23
869,20240701,7,5.7,207.58,49.12
870,20250116,1,9.0,329.03,125.02
871,20250329,2,7.7,246.02,105.55
872,20240419,1,8.3,334.38,151.68
873,20240704,7,7.7,191.25,67.52
874,20240829,3,7.1,289.51,83.83
875,20241224,2,8.1,336.45,73.37
876,20250202,1,9.0,309.99,105.87
877,20240209,3,8.9,310.23,74.03
878,20240517,2,7.1,276.93,118.94
879,20240913,7,6.0,183.06,67.69
880,20250331,2,7.4,300.51,100.51
881,20241006,5,8.7,462.71,141.31
882,20240304,2,6.2,303.56,87.91
883,20241030,3,9.2,276.22,94.97
884,20240403,3,9.9,237.98,98.19
885,20241101,4,7.3,196.9,86.41
886,20240915,6,8.1,244.94,68.86
887,20240830,3,9.7,212.37,84.05
888,20250329,7,5.3,224.89,69.67
889,20241223,3,7.3,277.41,80.55
890,20250323,3,9.4,270.63,94.89
891,20240125,2,6.6,288.51,69.81
892,20240225,4,5.6,249.83,84.36
893,20240210,6,6.1,225.73,73.12
894,20240705,4,6.4,216.13,84.4
895,20250220,1,9.5,351.7,106.29
896,20240721,7,7.6,225.85,80.59
897,20250130,1,9.0,370.11,103.75
898,20240909,4,5.3,222.72,81.02
899,20240415,4,6.0,245.4,96.57
900,20240823,2,7.5,324.57,95.25
901,20250119,7,5.8,197.58,64.38
902,20240506,3,8.2,265.11,90.48
903,20250327,6,7.5,290.8,69.85
904,20241120,4,6.3,264.7,79.36
905,20240903,6,7.2,203.44,73.22
906,20241220,6,7.7,203.72,66.84
907,20241110,5,10.1,477.99,137.84
908,20241126,2,8.2,266.45,95.54
909,20240606,1,9.0,419.29,148.73
910,20241015,2,6.6,353.53,86.67
911,20241022,4,5.2,213.46,79.42
912,20240325,5,10.3,491.97,122.46
913,20240901,4,7.6,239.4,82.78
914,20240122,7,7.0,182.28,64.95
915,20240601,6,7.3,232.23,93.42
916,20240407,1,9.2,376.81,135.49
917,20240916,7,7.4,248.12,71.6
918,20240924,2,7.6,338.92,86.54
919,20240511,1,8.5,354.28,157.49
920,20240530,4,6.2,242.68,106.91
921,20240716,4,6.0,274.04,82.18
922,20241109,2,6.5,258.18,84.55
923,20241226,4,5.3,233.87,68.11
924,20240428,7,5.3,188.13,71.87
925,20240204,3,9.0,269.61,81.75
926,20241109,2,7.4,255.45,90.98
927,20240829,1,9.3,367.79,124.87
928,20240918,5,9.4,422.0,135.18
929,20250125,6,7.0,176.25,78.18
930,20250208,4,5.5,198.43,64.65
931,20250202,5,9.2,472.75,119.33
932,20250325,1,9.1,325.76,114.24
933,20240327,7,6.0,205.13,68.66
934,20240903,5,10.0,474.55,119.91
935,20240713,2,8.8,285.95,89.32
936,20250130,7,7.9,214.97,76.83
937,20240218,6,6.3,221.4,74.99
938,20240725,7,6.2,209.87,77.25
939,20250321,1,9.0,304.4,119.49
940,20241015,2,7.2,349.45,87.19
941,20240825,2,6.8,253.62,77.91
942,20240301,5,9.4,507.47,127.55
943,20240925,3,7.8,195.35,80.73
944,20240520,2,7.3,325.47,107.95
945,20240705,2,8.5,266.51,95.53
946,20240128,1,9.8,309.92,99.67
947,20240317,6,6.0,248.1,66.95
948,20250211,7,6.9,228.39,63.87
949,20241224,3,7.2,314.76,79.69
950,20240606,4,7.3,186.1,101.34
951,20240815,2,8.1,282.33,89.19
952,20240916,1,8.4,379.4,104.53
953,20240113,5,10.3,463.71,121.02
954,20240722,1,8.9,312.28,120.49
955,20250119,7,7.0,190.09,61.09
956,20250303,3,7.7,290.9,77.53
957,20250114,1,8.4,389.4,93.32
958,20240218,4,7.7,200.71,82.45
959,20240124,5,8.3,493.48,116.34
960,20240203,5,9.8,499.42,133.55
961,20240615,6,7.5,266.82,95.13
962,20250301,2,7.7,223.65,98.86
963,20240514,3,9.2,332.68,109.34
964,20240530,5,8.6,488.21,152.14
965,20241003,5,8.7,484.36,128.65
966,20240212,4,6.5,145.57,67.94
967,20240706,7,7.8,199.56,83.35
968,20240531,1,10.0,353.74,149.86
969,20240409,4,6.3,220.03,101.58
970,20250326,3,8.4,284.97,92.15
971,20240402,7,5.5,173.68,84.22
972,20240604,3,7.1,293.69,100.99
973,20241117,5,8.4,554.66,140.48
974,20240511,2,6.2,251.28,129.31
975,20240727,1,9.6,354.81,108.96
976,20241205,1,8.2,307.25,99.78
977,20250223,3,8.8,290.1,58.13
978,20240506,4,5.5,206.65,92.35
979,20241108,5,8.6,384.26,132.58
980,20241211,7,5.1,212.81,53.77
981,20241108,6,6.8,224.22,78.23
982,20241001,7,5.8,232.2,69.62
983,20240131,1,9.5,334.39,119.22
984,20250301,4,6.0,191.93,76.12
985,20240706,4,7.3,155.36,84.37
986,20240804,6,8.8,257.17,81.66
987,20240606,3,9.4,268.75,101.57
988,20240624,5,9.3,488.01,162.02
989,20250117,5,9.0,408.61,118.22
990,20240313,7,7.0,183.63,58.19
991,20250217,2,8.8,300.92,84.24
992,20240210,5,9.3,431.71,108.28
993,20240608,3,8.6,272.82,118.69
994,20240826,6,6.2,211.74,77.31
995,20250318,4,7.3,229.95,75.63
996,20241230,1,9.9,359.56,120.22
997,20240217,4,5.9,234.93,57.35
998,20241130,1,9.0,299.5,112.99
999,20250324,2,7.7,232.54,95.22
1000,20250208,7,5.1,208.51,56.31
1001,20250223,2,7.4,247.95,76.71
1002,20241118,6,8.2,231.71,66.75
1003,20241130,2,6.4,306.42,75.91
1004,20241209,6,8.0,253.25,69.01
1005,20240928,6,6.3,225.87,69.77
1006,20250118,7,6.3,190.48,63.63
1007,20240704,4,5.8,193.19,78.59
1008,20250125,3,7.2,298.99,77.53
1009,20240726,5,10.8,494.49,125.35
1010,20240604,7,6.2,207.37,84.11
1011,20240626,6,7.5,199.06,88.78
1012,20240924,6,6.6,228.09,91.09
1013,20240601,6,8.3,256.98,99.22
1014,20241012,1,9.3,322.59,114.82
1015,20241123,3,9.7,269.58,76.58
1016,20250129,6,8.8,225.54,64.79
1017,20240706,5,8.6,532.67,145.3
1018,20240211,7,6.4,220.77,47.12
1019,20240409,1,9.0,400.55,145.98
1020,20240815,4,5.2,236.78,94.35
1021,20250101,7,6.7,200.39,67.16
1022,20250314,1,9.9,398.96,126.29
1023,20240903,4,6.7,200.2,82.3
1024,20250223,5,10.5,379.28,108.15
1025,20241031,3,7.0,262.34,70.42
1026,20250305,1,8.3,395.14,111.66
1027,20240403,5,9.9,443.21,159.25
1028,20240716,2,6.6,246.64,79.0
1029,20241017,6,6.2,282.08,79.17
1030,20240403,6,6.4,267.3,99.73
1031,20240114,6,8.1,222.44,60.98
1032,20250224,3,9.6,304.98,77.03
1033,20240807,6,6.6,202.82,64.49
1034,20240209,2,6.7,279.33,80.35
1035,20250311,6,6.4,225.66,65.1
1036,20240210,2,8.2,274.97,85.64
1037,20250112,3,9.6,314.48,98.1
1038,20240512,1,9.9,369.03,147.8
1039,20241003,5,9.1,508.3,135.26
1040,20240909,3,7.5,291.4,88.98
1041,20250314,7,6.1,218.64,63.58
1042,20250308,1,8.6,404.59,126.5
1043,20241112,6,8.0,233.69,66.76
1044,20240513,6,6.1,245.97,105.1
1045,20250104,7,6.4,172.52,60.36
1046,20240627,3,9.8,316.55,89.97
1047,20250320,3,8.1,253.31,87.47
1048,20240302,6,6.3,209.32,73.97
1049,20241006,1,9.4,363.38,124.43
1050,20240221,2,7.1,312.61,77.46
1051,20240928,4,7.1,237.06,71.83
1052,20250125,1,8.5,318.59,108.25
1053,20241024,4,5.5,271.53,61.7
1054,20240805,4,5.7,237.74,83.63
1055,20240121,3,7.5,261.99,79.52
1056,20250307,1,9.0,279.05,124.67
1057,20240229,1,8.1,291.73,116.72
1058,20240728,2,6.7,335.96,100.86
1059,20250204,4,7.9,208.93,75.36
1060,20240528,2,6.8,323.02,121.29
1061,20240628,5,10.9,486.4,165.83
1062,20240513,7,7.5,195.07,86.37
1063,20250206,4,7.2,236.27,75.66
1064,20240712,2,7.0,312.09,92.31
1065,20240526,2,6.1,297.56,99.59
1066,20250209,4,5.4,249.48,83.61
1067,20241007,6,7.9,231.65,77.88
1068,20250303,6,8.7,254.56,91.43
1069,20250129,2,7.9,229.19,70.17
1070,20240316,5,10.6,515.78,139.16
1071,20240604,1,9.8,394.75,154.54
1072,20240306,5,10.0,457.48,129.7
1073,20250225,4,5.8,268.0,75.4
1074,20241127,3,9.1,306.71,92.18
1075,20241007,6,9.0,303.52,79.24
1076,20240914,6,6.8,240.65,83.97
1077,20240202,4,7.5,257.52,68.12
1078,20240907,7,6.8,209.63,59.54
1079,20250116,7,7.9,189.56,53.49
1080,20240520,6,6.6,245.64,83.45
1081,20250315,6,8.1,251.94,77.95
1082,20241103,1,9.0,321.32,128.92
1083,20241027,5,9.3,415.47,142.42
1084,20241101,6,8.8,225.45,59.6
1085,20240705,2,7.3,271.43,107.67
1086,20240710,2,7.5,274.0,78.52
1087,20240904,3,8.7,280.36,83.24
1088,20240426,5,8.3,445.29,155.76
1089,20240328,2,7.1,304.33,98.89
1090,20240730,4,6.8,235.7,91.11
1091,20240911,2,7.2,275.51,79.18
1092,20240324,7,6.0,176.15,71.57
1093,20240623,6,7.7,191.0,91.25
1094,20240519,1,9.7,344.82,150.16
1095,20241228,5,8.1,470.09,119.3
1096,20250304,2,8.0,244.92,88.2
1097,20250224,2,7.0,295.21,70.72
1098,20240416,1,9.9,347.81,162.07
1099,20240422,7,7.5,198.84,84.64
1100,20240501,6,6.6,278.54,91.06
1101,20250105,2,6.3,291.88,77.28
1102,20240515,3,7.7,265.54,97.07
1103,20240409,6,7.5,217.37,90.04
1104,20240421,7,6.6,189.29,85.58
1105,20240825,5,9.3,487.72,124.04
1106,20241218,7,5.4,172.19,67.72
1107,20240131,2,6.0,335.93,72.64
1108,20240411,4,7.7,217.33,102.58
1109,20240605,2,7.9,251.39,105.72
1110,20240118,6,8.6,199.48,74.52
1111,20250315,3,9.4,213.11,81.6
1112,20240120,6,7.2,235.75,72.93
1113,20240908,6,8.6,229.78,70.27
1114,20241229,4,7.2,272.5,63.93
1115,20240312,6,8.3,264.59,80.4
1116,20240413,3,9.4,295.01,97.2
1117,20240424,1,8.1,272.18,141.29
1118,20240215,4,6.9,246.11,71.44
1119,20240410,4,6.1,241.28,97.91
1120,20240328,3,8.5,268.1,79.99
1121,20250119,3,8.7,310.7,78.79
1122,20241109,1,8.4,337.38,107.35
1123,20250106,4,7.0,258.96,66.23
1124,20241118,6,7.3,183.43,82.52
1125,20241223,4,5.1,206.82,83.9
1126,20241126,6,7.9,214.09,66.74
1127,20240211,7,7.0,172.12,63.51
1128,20240819,6,6.5,262.08,79.42
1129,20241226,4,7.0,200.73,65.1
1130,20250302,4,6.7,215.02,88.79
1131,20250121,1,8.1,397.73,105.1
1132,20250208,2,8.3,282.17,84.16
1133,20250328,4,6.2,236.86,85.54
1134,20240305,5,8.1,488.62,129.98
1135,20240825,1,9.9,316.0,115.06
1136,20250109,6,6.3,286.24,68.16
1137,20241119,7,5.5,200.05,81.03
1138,20240119,2,6.0,300.92,83.04
1139,20240623,3,9.0,265.63,117.73
1140,20240527,6,7.2,208.39,99.34
1141,20240421,6,7.1,195.79,98.98
1142,20240514,7,6.9,195.22,87.58
1143,20240229,2,7.1,303.52,82.95
1144,20241030,3,9.8,225.92,80.0
1145,20240831,5,8.1,531.09,133.29
1146,20250127,1,8.1,385.02,113.06
1147,20250221,2,8.0,333.24,92.18
1148,20240618,7,7.8,223.07,96.96
1149,20240925,3,8.9,306.41,77.67
1150,20250327,4,6.9,189.59,75.23
1151,20240612,5,10.9,460.3,148.06
1152,20250206,5,9.7,452.86,122.77
1153,20240727,1,8.1,293.29,123.29
1154,20241111,1,9.7,335.87,136.51
1155,20241210,1,8.9,264.87,122.26
1156,20240926,7,5.0,190.03,64.9
1157,20240105,1,9.9,294.46,110.24
1158,20250110,4,5.7,224.57,65.4
1159,20240906,5,9.3,453.02,143.29
1160,20240419,4,7.8,217.78,96.64
1161,20240919,1,8.6,349.02,119.79
1162,20240724,2,6.2,300.89,87.64
1163,20240812,7,6.5,196.6,77.91
1164,20240316,7,6.2,233.14,90.82
1165,20250311,3,7.8,251.94,83.88
1166,20250122,2,7.7,286.31,81.57
1167,20240628,5,8.7,389.17,186.05
1168,20240702,5,9.0,476.32,133.53
1169,20240106,4,7.7,260.45,73.56
1170,20241116,3,9.1,291.1,80.14
1171,20241205,1,9.7,276.65,114.19
1172,20241211,1,9.0,351.57,106.56
1173,20240802,2,8.2,300.68,96.97
1174,20241127,7,6.3,212.11,66.58
1175,20240113,3,9.5,290.09,82.63
1176,20240228,4,5.5,205.35,72.93
1177,20241108,1,8.6,291.18,110.0
1178,20241203,5,10.1,538.62,110.74
1179,20241216,1,9.0,414.49,126.14
1180,20241028,3,7.8,289.19,74.61
1181,20240423,6,6.4,245.02,98.55
1182,20241104,5,9.2,453.27,112.22
1183,20250215,4,5.4,240.25,66.62
1184,20240715,1,8.2,371.85,138.51
1185,20240615,5,9.0,428.96,157.94
1186,20240120,4,6.7,207.75,71.3
1187,20250207,3,8.0,244.37,71.26
1188,20240407,6,7.9,273.16,86.81
1189,20240626,4,6.2,264.12,93.52
1190,20240521,4,5.2,201.39,111.96
1191,20240927,5,10.1,491.57,139.18
1192,20250223,1,9.0,346.44,110.35
1193,20241012,5,9.9,438.76,122.0
1194,20250205,7,5.8,212.38,63.24
1195,20240813,2,7.3,304.2,94.51
1196,20241008,5,10.5,376.02,127.31
1197,20240409,5,10.8,449.94,168.72
1198,20240507,7,7.2,152.89,84.39
1199,20240417,1,9.6,426.31,141.99
1200,20241204,7,6.4,185.68,61.73
1201,20240912,6,6.7,255.88,65.45
1202,20250323,3,8.0,242.72,86.0
1203,20241227,2,7.4,232.67,86.58
1204,20240714,1,8.9,378.59,116.54
1205,20240415,6,7.4,258.75,81.08
1206,20240224,1,8.8,294.98,101.54
1207,20241118,7,7.4,221.72,59.92
1208,20250103,4,6.2,178.82,76.0
1209,20241026,2,8.8,256.81,87.26
1210,20240705,4,7.1,249.42,78.38
1211,20250117,4,7.5,240.84,70.68
1212,20240519,1,10.0,371.26,144.13
1213,20240612,7,5.3,125.45,87.44
1214,20240412,3,9.0,271.58,107.13
1215,20250120,1,9.4,345.17,99.06
1216,20240911,7,7.0,210.87,70.25
1217,20240503,5,10.3,449.83,149.47
1218,20240211,3,7.5,232.25,68.31
1219,20240610,7,7.6,157.59,74.99
1220,20241223,2,6.7,307.25,86.3
1221,20241013,3,8.9,276.81,92.98
1222,20241120,2,8.5,247.15,103.75
1223,20250207,4,6.6,207.77,69.9
1224,20241020,1,9.2,352.23,125.34
1225,20240315,1,9.7,269.5,136.09
1226,20240404,5,9.3,400.57,164.98
1227,20250114,1,9.1,304.33,105.76
1228,20240329,3,7.9,272.34,81.9
1229,20250122,5,8.2,440.91,115.73
1230,20240325,7,7.0,191.34,73.43
1231,20241113,7,7.8,191.28,59.98
1232,20241226,1,9.5,361.42,103.46
1233,20240508,5,9.4,434.38,163.63
1234,20250301,1,9.9,382.67,99.37
1235,20240627,7,7.0,198.44,102.48
1236,20240422,7,6.0,241.73,77.47
1237,20241019,1,9.2,288.93,116.75
1238,20250302,6,6.6,216.68,76.17
1239,20240901,4,6.8,237.7,81.39
1240,20250321,6,8.0,275.21,83.21
1241,20241102,1,8.9,304.85,106.78
1242,20240222,1,9.0,347.89,113.65
1243,20240101,3,8.3,286.23,76.23
1244,20250323,2,6.2,236.43,101.15
1245,20250203,3,8.6,329.54,64.63
1246,20240914,5,8.1,511.17,134.96
1247,20240509,7,5.3,182.67,90.56
1248,20240227,5,10.9,532.1,115.42
1249,20240117,1,9.9,294.94,96.26
1250,20240801,1,9.6,309.6,111.07
1251,20240726,4,5.2,249.27,81.61
1252,20240723,1,9.5,317.22,124.57
1253,20240107,3,7.5,275.95,75.35
1254,20250104,3,8.9,324.01,77.97
1255,20241113,3,9.8,278.45,75.64
1256,20250204,3,7.6,298.32,80.47
1257,20240121,2,7.9,317.7,78.37
1258,20240905,6,6.6,231.9,69.35
1259,20240304,3,7.1,254.34,88.36
1260,20240212,3,7.1,312.06,88.37
1261,20241208,5,9.2,406.45,102.71
1262,20240629,6,8.3,246.04,89.2
1263,20240617,6,7.8,197.94,95.23
1264,20241008,7,7.6,157.87,69.25
1265,20240809,7,5.1,216.5,65.09
1266,20240411,7,7.8,180.25,78.52
1267,20241008,5,10.7,514.13,130.03
1268,20240908,5,10.7,404.83,127.96
1269,20240310,6,6.4,211.06,66.09
1270,20240307,6,6.3,286.57,68.92
1271,20240424,1,8.4,352.62,146.77
1272,20240804,5,9.4,429.59,127.52
1273,20240820,7,6.1,236.04,83.49
1274,20240725,1,8.3,375.6,129.82
1275,20240907,5,9.3,526.18,138.85
1276,20241110,3,7.1,274.04,76.24
1277,20240121,5,10.7,514.57,116.89
1278,20240211,7,6.1,228.54,57.04
1279,20240310,4,6.1,224.79,71.86
1280,20240123,1,8.4,358.21,105.57
1281,20250316,3,8.3,274.69,57.42
1282,20250109,6,8.9,212.3,55.06
1283,20241104,7,7.8,204.2,68.73
1284,20240910,3,9.6,216.15,84.42
1285,20250116,7,5.7,182.58,76.15
1286,20240603,3,9.3,328.99,97.05
1287,20250321,6,6.2,245.99,83.43
1288,20240725,5,8.4,513.51,138.45
1289,20240718,1,9.2,311.91,111.49
1290,20241007,3,7.3,301.82,73.72
1291,20240619,3,8.2,311.8,101.02
1292,20240624,5,8.6,379.45,165.52
1293,20241112,6,8.1,259.57,89.93
1294,20250206,3,7.6,306.6,76.36
1295,20240204,7,6.2,165.8,60.67
1296,20240121,6,8.3,235.41,69.78
1297,20240118,3,8.1,356.96,65.58
1298,20241212,6,8.5,211.98,79.24
1299,20241022,2,7.5,300.29,98.06
1300,20240314,5,8.1,441.48,139.33
1301,20240629,2,7.3,312.17,122.11
1302,20240917,6,8.3,197.53,77.15
1303,20250209,2,7.9,344.19,85.67
1304,20240429,7,5.8,212.36,89.12
1305,20240702,5,9.1,426.62,143.21
1306,20250201,3,7.8,305.46,89.25
1307,20240616,3,9.8,286.64,109.39
1308,20240913,1,9.5,353.59,117.58
1309,20250214,1,9.5,301.4,112.31
1310,20250308,6,7.8,233.37,84.17
1311,20240421,5,9.0,495.16,157.06
1312,20241109,7,7.1,193.36,82.83
1313,20240321,4,6.3,156.28,77.75
1314,20250331,2,6.1,346.1,91.71
1315,20240401,6,8.6,204.36,99.23
1316,20241008,5,8.1,449.63,140.6
1317,20241002,3,9.9,280.69,78.86
1318,20241204,2,7.7,253.09,80.41
1319,20240521,1,9.1,316.35,154.9
1320,20240829,2,8.1,259.83,97.67
1321,20240501,1,8.7,400.06,147.3
1322,20240601,7,5.9,219.19,84.21
1323,20240612,5,8.2,531.71,163.64
1324,20240604,1,8.4,288.96,161.87
1325,20240108,7,5.1,195.43,69.39
1326,20241031,7,7.1,202.81,77.06
1327,20240812,5,11.0,422.81,122.14
1328,20240918,5,11.0,422.44,121.46
1329,20240804,3,8.5,275.39,82.67
1330,20240913,4,7.6,267.76,93.33
1331,20240505,6,8.3,249.4,84.52
1332,20241215,4,7.6,263.13,74.06
1333,20240512,6,6.3,207.77,92.12
1334,20240313,4,5.9,226.66,71.21
1335,20250126,5,10.0,429.5,115.23
1336,20241209,7,5.5,178.81,63.02
1337,20250109,6,6.0,236.49,76.8
1338,20240617,7,6.8,201.14,80.51
1339,20240312,6,6.9,227.94,60.66
1340,20241223,5,9.9,533.85,102.85
1341,20240731,6,6.8,286.94,75.01
1342,20240526,3,7.5,311.29,110.86
1343,20240103,6,7.8,256.05,59.28
1344,20241021,3,8.6,258.21,94.53
1345,20240116,1,9.3,324.8,132.43
1346,20240305,1,8.1,327.53,122.67
1347,20241125,5,8.2,393.47,139.55
1348,20240716,4,6.8,215.38,79.03
1349,20241120,7,6.2,216.1,68.26
1350,20240929,7,8.0,172.51,70.81
1351,20241003,2,6.6,253.04,97.77
1352,20241214,3,9.0,308.69,85.71
1353,20241113,2,8.8,327.64,102.7
1354,20250218,6,6.5,253.41,71.67
1355,20240510,2,6.1,307.71,109.66
1356,20241020,5,9.2,504.71,134.69
1357,20250319,1,9.8,357.93,133.64
1358,20240401,4,7.6,188.39,90.37
1359,20240711,2,7.8,282.45,72.58
1360,20241127,3,8.3,299.4,82.76
1361,20240523,3,7.6,270.26,99.76
1362,20241210,3,9.8,326.2,57.44
1363,20241203,6,8.0,250.88,48.34
1364,20240515,2,6.2,292.93,119.98
1365,20241121,6,8.6,260.02,67.43
1366,20250310,7,6.3,217.39,60.99
1367,20250309,1,9.5,320.61,116.69
1368,20250205,4,5.2,185.82,72.08
1369,20240809,7,6.9,201.54,58.37
1370,20240324,2,6.6,288.82,106.46
1371,20240728,1,8.7,296.69,122.33
1372,20240816,7,5.3,216.27,74.37
1373,20241011,7,5.5,227.44,62.17
1374,20240721,7,5.2,198.53,64.78
1375,20241015,4,7.5,260.48,86.36
