log_id,date_key,stage_id,rework_reason,man_hours_lost,parts_cost_lost
592,20240523,1,Tooling wear,8.1,2809.08
593,20250206,2,Machine calibration,5.2,1448.75
594,20240704,5,Power fluctuation,6.5,2304.77
595,20240320,7,Operator error,8.5,1334.34
596,20240808,1,Power fluctuation,5.5,2667.99
597,20240605,4,Supplier defect,18.7,3929.85
598,20240808,3,Material defect,15.9,2325.82
599,20250217,7,Tooling wear,11.0,2156.78
600,20241107,4,Equipment failure,14.2,3303.82
601,20240629,1,Tooling wear,12.1,2645.07
602,20250212,7,Power fluctuation,10.6,2432.68
603,20241123,4,Design mismatch,18.0,3074.11
604,20250201,2,Supplier defect,21.6,2836.71
605,20240118,6,Equipment failure,16.7,2871.13
606,20240920,3,Process deviation,8.3,1060.93
607,20250113,2,Operator error,9.3,1810.37
608,20250219,7,Power fluctuation,7.6,2260.19
609,20241106,2,Tooling wear,14.5,2525.76
610,20241224,4,Machine calibration,6.8,1959.75
611,20240813,6,Equipment failure,24.8,2969.81
612,20250103,3,Operator error,6.3,1700.16
613,20240522,3,Process deviation,9.9,1796.15
614,20240930,7,Process deviation,9.1,1607.08
615,20250130,6,Process deviation,8.3,1145.07
616,20240114,1,Material defect,14.5,3813.97
617,20241109,2,Supplier defect,21.3,4080.22
618,20240412,3,Operator error,6.2,1724.93
619,20240323,3,Supplier defect,11.9,3800.26
620,20250206,6,Design mismatch,10.0,1796.33
621,20240207,4,Material defect,7.7,3761.06
622,20240304,4,Machine calibration,12.2,1933.67
623,20240216,2,Machine calibration,6.7,1616.48
624,20240308,2,Tooling wear,9.9,2950.91
625,20250215,7,Process deviation,8.0,1803.19
626,20240528,3,Power fluctuation,13.6,1999.1
627,20241018,6,Material defect,15.3,3559.81
628,20240726,2,Machine calibration,10.9,2189.63
629,20240914,3,Design mismatch,15.2,2463.07
630,20240117,1,Supplier defect,19.3,3708.18
631,20250324,4,Quality rejection,5.6,1118.06
632,20250214,2,Design mismatch,12.5,3148.08
633,20250105,7,Operator error,7.9,1976.31
634,20250301,2,Tooling wear,11.8,2031.03
635,20240107,5,Machine calibration,9.7,2321.06
636,20250325,5,Material defect,19.8,2342.55
637,20240305,7,Material defect,15.3,3476.08
638,20241224,7,Tooling wear,5.6,3305.24
639,20240213,3,Design mismatch,8.2,1928.77
640,20240525,2,Machine calibration,7.4,1978.44
641,20240607,2,Quality rejection,2.9,1310.97
642,20240725,3,Process deviation,3.5,1595.54
643,20240507,5,Supplier defect,18.2,4218.99
644,20240319,1,Tooling wear,6.9,1815.91
645,20241105,3,Equipment failure,18.3,4780.69
646,20240618,3,Design mismatch,18.1,2829.97
647,20240721,1,Power fluctuation,7.8,1888.05
648,20240727,1,Design mismatch,8.9,3313.44
649,20241117,4,Design mismatch,14.4,3462.52
650,20241212,2,Material defect,11.7,2496.93
651,20240517,5,Machine calibration,12.5,1824.48
652,20240515,6,Machine calibration,8.9,2487.7
653,20241122,5,Quality rejection,7.4,1669.95
654,20240105,4,Design mismatch,15.5,3164.3
655,20240110,2,Power fluctuation,14.8,1786.04
656,20240330,6,Design mismatch,16.8,3592.82
657,20241007,3,Tooling wear,9.8,2097.27
658,20240515,2,Process deviation,12.9,1656.57
659,20240826,6,Machine calibration,10.7,1409.59
660,20240224,4,Machine calibration,11.1,1869.07
661,20250217,6,Supplier defect,19.2,3513.07
662,20240428,6,Design mismatch,17.4,3233.83
663,20240627,1,Quality rejection,7.3,1227.62
664,20240430,7,Material defect,7.2,2966.42
665,20240130,4,Power fluctuation,13.1,2133.49
666,20240110,4,Process deviation,9.3,1768.01
667,20241230,1,Supplier defect,6.5,3549.49
668,20240423,3,Material defect,15.1,2968.12
669,20240213,5,Design mismatch,14.9,1922.27
670,20240518,4,Design mismatch,9.4,3001.82
671,20240215,3,Operator error,7.9,2002.27
672,20240214,2,Power fluctuation,12.9,2818.58
673,20241021,3,Quality rejection,9.7,1464.39
674,20240627,7,Operator error,10.4,1279.65
675,20250325,2,Process deviation,10.2,1462.91
676,20240709,2,Process deviation,12.4,1794.5
677,20240530,6,Quality rejection,6.9,1175.69
678,20240105,5,Quality rejection,1.0,1387.62
679,20250324,5,Material defect,10.2,4488.05
680,20250110,4,Machine calibration,9.9,2365.93
681,20240608,2,Process deviation,11.5,2297.6
682,20250118,7,Material defect,20.8,3794.42
683,20250306,7,Material defect,15.3,2325.6
684,20240625,4,Tooling wear,10.9,2303.46
685,20240809,6,Tooling wear,12.9,3135.55
686,20240330,1,Operator error,8.3,1524.56
687,20240921,6,Supplier defect,17.8,2570.59
688,20240224,1,Machine calibration,11.4,1653.83
689,20250130,2,Machine calibration,10.4,1689.18
690,20250114,2,Supplier defect,17.7,3771.43
691,20241114,1,Supplier defect,20.8,4039.25
692,20240514,7,Process deviation,10.8,1833.93
693,20240129,2,Process deviation,7.3,1646.02
694,20240619,5,Quality rejection,7.5,1662.92
695,20250126,1,Supplier defect,19.6,4304.39
696,20240308,7,Supplier defect,19.6,3579.44
697,20241208,2,Process deviation,9.6,1886.72
698,20240710,4,Equipment failure,22.4,4595.68
699,20240830,2,Material defect,14.4,3410.47
700,20250314,1,Design mismatch,14.2,3530.97
701,20240129,1,Process deviation,7.5,1503.09
702,20240624,6,Quality rejection,5.8,1187.92
703,20240615,7,Equipment failure,17.7,3223.24
704,20250308,7,Machine calibration,12.7,2078.32
705,20250130,7,Material defect,16.4,2670.25
706,20240316,1,Material defect,15.8,3297.74
707,20240728,2,Supplier defect,4.8,2674.34
708,20240731,6,Supplier defect,13.3,4087.52
709,20240729,3,Material defect,13.3,3696.6
710,20240308,1,Tooling wear,13.7,1664.54
711,20250314,7,Power fluctuation,13.1,1886.41
712,20250309,6,Equipment failure,23.1,2844.69
713,20240906,7,Quality rejection,5.5,1095.01
714,20250207,5,Design mismatch,13.8,3173.65
715,20241201,3,Design mismatch,10.2,3144.6
716,20250104,2,Tooling wear,11.7,3149.9
717,20240106,2,Tooling wear,12.3,1988.75
718,20240326,2,Material defect,18.2,2689.65
719,20241102,2,Machine calibration,7.7,1840.81
720,20240905,5,Material defect,14.0,3265.39
721,20241209,6,Machine calibration,7.6,1824.6
722,20241224,1,Quality rejection,5.8,1484.14
723,20250224,4,Power fluctuation,8.1,1562.57
724,20250219,5,Process deviation,6.8,1655.17
725,20241218,3,Quality rejection,7.7,1629.1
726,20240717,3,Quality rejection,4.5,1027.25
727,20250319,4,Supplier defect,16.1,3116.6
728,20240210,6,Design mismatch,12.3,3514.54
729,20240402,4,Tooling wear,8.0,2316.85
730,20250217,2,Supplier defect,19.4,3041.38
731,20240119,5,Design mismatch,17.6,3550.12
732,20240317,7,Power fluctuation,10.5,2815.23
733,20240829,7,Quality rejection,7.3,1137.78
734,20240122,5,Machine calibration,12.1,1635.76
735,20240229,2,Design mismatch,9.7,3189.85
736,20250216,5,Process deviation,7.5,2357.18
737,20240211,7,Process deviation,5.6,2116.15
738,20240630,2,Tooling wear,11.6,1541.45
739,20240219,6,Design mismatch,17.9,2321.54
740,20240118,6,Design mismatch,5.5,3702.79
741,20240108,5,Supplier defect,21.0,3386.62
742,20240504,7,Equipment failure,27.6,4164.34
743,20240919,6,Design mismatch,14.6,3596.54
744,20250316,4,Supplier defect,18.7,4377.3
745,20240206,7,Operator error,7.0,1207.46
746,20250221,2,Equipment failure,18.1,4656.54
747,20241226,6,Quality rejection,10.1,1429.1
748,20240409,3,Process deviation,13.3,1582.91
749,20240720,1,Operator error,6.3,1655.43
750,20241022,5,Operator error,8.5,1514.62
751,20240204,7,Operator error,7.2,1388.14
752,20240512,3,Quality rejection,8.5,1446.57
753,20241211,3,Operator error,8.9,878.74
754,20241122,1,Design mismatch,18.1,2388.18
755,20240514,2,Quality rejection,9.6,1099.44
756,20240519,2,Process deviation,6.5,1657.22
757,20241224,1,Design mismatch,15.4,3377.51
758,20241230,3,Operator error,7.6,1405.67
759,20240501,6,Material defect,19.9,3043.68
760,20240616,7,Operator error,7.6,1877.76
761,20240303,3,Power fluctuation,12.8,2479.99
762,20241229,5,Process deviation,11.0,1453.47
763,20240804,7,Power fluctuation,11.8,1881.48
764,20241024,5,Material defect,12.0,3765.93
765,20240826,7,Process deviation,11.2,2582.72
766,20241227,7,Quality rejection,7.2,1066.95
767,20250307,1,Material defect,18.3,2740.86
768,20240513,1,Process deviation,8.0,2095.8
769,20250126,5,Machine calibration,9.7,2179.02
770,20250127,2,Quality rejection,7.2,1582.93
771,20240913,1,Process deviation,8.5,1420.72
772,20240225,2,Machine calibration,12.8,1789.85
773,20241021,6,Material defect,17.0,3458.14
774,20250220,4,Process deviation,8.8,1838.93
775,20240910,4,Process deviation,9.1,1046.99
776,20240717,5,Tooling wear,12.4,2546.34
777,20240302,2,Quality rejection,9.2,1055.08
778,20240817,2,Equipment failure,23.0,3112.81
779,20240521,3,Design mismatch,18.7,2567.05
780,20240929,6,Machine calibration,11.8,2502.03
781,20241224,2,Power fluctuation,10.6,1941.88
782,20240220,3,Design mismatch,13.1,3417.85
783,20240513,2,Supplier defect,21.2,4148.25
784,20240927,3,Design mismatch,19.9,2764.16
785,20240417,6,Design mismatch,14.4,3085.77
786,20240421,2,Power fluctuation,6.9,2650.51
787,20240304,5,Quality rejection,5.6,1470.41
788,20241013,2,Machine calibration,11.8,1807.11
789,20241021,6,Supplier defect,12.5,3577.81
790,20250307,3,Operator error,9.3,1804.64
791,20240815,1,Equipment failure,21.2,3271.37
792,20240917,6,Process deviation,6.8,2060.21
793,20250225,1,Power fluctuation,11.3,2559.53
794,20240129,1,Power fluctuation,10.4,2180.71
795,20250126,3,Material defect,15.9,3952.45
796,20240209,3,Power fluctuation,13.4,1880.44
797,20240607,7,Design mismatch,14.5,3166.96
798,20250101,7,Quality rejection,9.3,2081.37
799,20250105,3,Design mismatch,10.9,3151.96
800,20250217,6,Quality rejection,8.9,1542.57
801,20240812,1,Machine calibration,10.4,1924.33
802,20240608,4,Material defect,15.3,3402.78
803,20241115,6,Supplier defect,18.7,4393.7
804,20240812,7,Quality rejection,7.3,1527.45
805,20241021,4,Design mismatch,18.5,3097.24
806,20240806,5,Machine calibration,12.8,1989.67
807,20240101,6,Process deviation,9.0,1087.05
808,20240626,1,Material defect,16.6,2553.21
809,20240120,7,Supplier defect,13.8,4538.81
810,20241024,3,Design mismatch,18.1,2939.45
811,20240224,1,Operator error,8.9,1864.08
812,20240424,3,Operator error,9.9,1455.32
813,20240927,6,Material defect,17.2,2732.5
814,20240915,1,Process deviation,10.1,1673.04
815,20240916,2,Design mismatch,14.2,2462.17
816,20240416,7,Operator error,8.7,1450.16
817,20240829,2,Supplier defect,30.1,3016.58
818,20240905,4,Tooling wear,16.6,2443.74
819,20240525,3,Supplier defect,18.0,4193.8
820,20250130,2,Supplier defect,12.9,4472.12
821,20240520,3,Equipment failure,21.0,2432.94
822,20241001,7,Operator error,8.7,1623.71
823,20240627,7,Power fluctuation,10.3,2205.07
824,20240324,1,Supplier defect,25.8,4198.65
825,20241224,3,Quality rejection,4.5,1030.93
826,20250222,4,Design mismatch,12.8,3564.2
827,20240704,6,Tooling wear,15.4,2085.04
828,20240313,1,Design mismatch,11.3,2917.08
829,20240423,5,Process deviation,8.9,1308.7
830,20241118,4,Equipment failure,19.1,3369.6
831,20250107,6,Quality rejection,4.6,1216.96
832,20240511,1,Material defect,9.9,3144.8
833,20240829,6,Process deviation,6.8,1724.87
834,20241128,5,Design mismatch,14.9,3160.36
835,20240922,1,Supplier defect,15.7,4725.39
836,20240805,4,Design mismatch,16.3,3383.6
837,20240720,6,Equipment failure,24.5,3954.78
838,20241028,2,Machine calibration,9.3,2039.61
839,20250217,1,Operator error,9.9,1571.27
840,20250320,6,Quality rejection,3.7,1248.35
841,20240717,4,Material defect,3.4,2917.37
842,20240126,5,Supplier defect,14.6,3384.81
843,20240801,5,Process deviation,10.0,2360.65
844,20250304,3,Equipment failure,15.0,4424.81
845,20240211,3,Equipment failure,10.3,4445.62
846,20240219,2,Power fluctuation,11.4,3197.1
847,20240406,6,Design mismatch,12.7,2759.91
848,20240716,5,Operator error,5.5,2018.38
849,20240923,6,Quality rejection,5.1,1637.92
850,20240211,5,Power fluctuation,15.6,1595.13
851,20240530,5,Quality rejection,7.1,1439.14
852,20241108,7,Tooling wear,7.6,1783.39
853,20240214,5,Tooling wear,6.5,1745.1
854,20240901,5,Process deviation,10.7,1170.42
855,20241108,2,Equipment failure,22.3,5153.53
856,20241023,6,Quality rejection,8.7,1142.35
857,20240907,4,Supplier defect,28.8,3808.24
858,20241009,6,Design mismatch,12.8,3715.37
859,20240804,1,Tooling wear,15.0,2289.34
860,20241225,5,Process deviation,9.9,2034.77
861,20240525,7,Equipment failure,27.3,3360.85
862,20241102,1,Material defect,22.1,2833.99
863,20250218,6,Equipment failure,21.6,3325.12
864,20241120,1,Equipment failure,8.6,3356.96
865,20241115,3,Tooling wear,12.0,2840.94
866,20250219,4,Power fluctuation,11.2,2733.83
867,20240802,1,Machine calibration,11.4,1856.44
868,20250217,4,Operator error,10.7,1678.76
869,20240826,7,Material defect,12.4,3313.25
870,20250112,6,Process deviation,8.6,1813.37
871,20240730,4,Process deviation,7.2,2114.63
872,20250127,1,Supplier defect,11.6,3499.35
873,20241114,7,Material defect,16.6,2749.58
874,20240712,5,Tooling wear,11.9,2056.0
875,20241126,6,Quality rejection,4.5,1818.24
876,20250203,3,Process deviation,10.8,1806.74
877,20240919,7,Operator error,9.7,1838.56
878,20241221,5,Quality rejection,6.3,1657.58
879,20240219,2,Tooling wear,9.5,2756.91
880,20240603,7,Process deviation,5.9,1696.73
881,20250303,1,Machine calibration,6.6,2148.81
882,20240303,3,Material defect,20.4,3710.41
883,20250227,7,Tooling wear,10.7,1937.71
884,20241026,3,Equipment failure,38.0,6305.23
885,20240723,4,Equipment failure,12.5,4610.92
886,20240519,7,Power fluctuation,7.5,1664.66
887,20240324,6,Material defect,15.2,3232.36
888,20240829,3,Operator error,9.9,955.73
889,20240423,2,Machine calibration,9.9,2107.49
890,20240912,5,Process deviation,14.5,1518.81
891,20240614,7,Supplier defect,19.0,4669.98
892,20241202,1,Material defect,23.7,4238.29
893,20240611,1,Machine calibration,10.4,1948.57
894,20240904,4,Power fluctuation,8.6,2780.23
895,20250208,1,Tooling wear,10.4,2280.06
896,20240905,1,Material defect,15.9,2491.49
897,20240612,7,Process deviation,9.6,1569.44
898,20240216,1,Machine calibration,12.0,2994.56
899,20240426,5,Process deviation,11.1,1306.58
900,20240321,5,Process deviation,9.6,1607.92
901,20240409,2,Quality rejection,7.6,1570.33
902,20240919,4,Material defect,13.0,3533.85
903,20241103,6,Quality rejection,8.8,1316.01
904,20240319,1,Process deviation,10.4,1322.99
905,20240602,5,Material defect,18.4,4694.6
906,20240322,4,Process deviation,11.0,2173.6
907,20240410,5,Supplier defect,26.2,3516.66
908,20240212,2,Supplier defect,21.2,3719.36
909,20250323,4,Tooling wear,12.8,3162.33
910,20240519,1,Process deviation,10.7,1241.24
911,20250321,5,Design mismatch,11.4,2499.28
912,20240214,1,Equipment failure,23.2,4368.47
913,20240531,1,Machine calibration,10.1,2307.72
914,20240928,4,Power fluctuation,17.4,1748.52
915,20240124,2,Process deviation,13.0,1497.51
916,20240703,7,Operator error,2.5,1848.69
917,20250124,2,Process deviation,9.8,1610.53
918,20250116,1,Process deviation,11.9,940.99
919,20240601,2,Process deviation,10.8,1400.59
920,20241213,2,Supplier defect,22.9,2800.22
921,20240119,6,Equipment failure,15.6,3273.41
922,20250214,1,Supplier defect,18.0,3485.44
923,20240208,7,Supplier defect,12.2,2561.73
924,20240513,3,Quality rejection,7.3,970.45
925,20240118,4,Process deviation,10.9,1867.48
926,20241116,6,Design mismatch,13.1,3757.67
927,20250314,1,Material defect,11.1,3350.22
928,20250226,3,Process deviation,10.4,1899.29
929,20240706,6,Quality rejection,3.6,1203.28
930,20240721,1,Tooling wear,6.6,2485.36
931,20240719,3,Material defect,15.9,3013.9
932,20240712,7,Power fluctuation,9.9,2113.15
933,20240425,1,Tooling wear,10.1,1961.27
934,20240410,7,Material defect,18.8,2758.15
935,20240718,6,Process deviation,10.1,1451.7
936,20240716,3,Quality rejection,5.3,1643.73
937,20250329,2,Design mismatch,13.6,2399.92
938,20241010,5,Quality rejection,7.3,1714.48
939,20250329,2,Power fluctuation,14.5,2363.2
940,20250327,2,Machine calibration,12.4,2147.06
941,20241007,6,Quality rejection,5.2,1125.91
942,20240430,1,Operator error,11.9,1107.02
943,20241207,3,Equipment failure,22.7,3269.55
944,20250316,2,Supplier defect,16.2,2369.29
945,20240930,4,Material defect,23.4,3676.99
946,20240115,1,Tooling wear,15.2,2736.08
947,20241226,1,Quality rejection,6.1,1571.36
948,20240424,6,Machine calibration,7.1,1726.5
949,20240906,1,Quality rejection,3.6,1365.34
950,20240806,3,Equipment failure,12.4,5120.99
951,20250216,4,Supplier defect,21.5,4019.28
952,20240204,5,Quality rejection,11.1,1383.53
953,20241211,3,Quality rejection,9.4,1281.16
954,20240803,3,Equipment failure,9.2,4208.03
955,20240419,2,Material defect,20.0,2068.04
956,20241019,6,Quality rejection,8.7,1463.65
957,20241005,1,Tooling wear,11.4,2167.19
958,20250303,7,Process deviation,8.3,1724.62
959,20241104,5,Design mismatch,12.3,2311.14
960,20240616,7,Power fluctuation,15.4,2484.84
961,20240501,4,Supplier defect,12.6,3595.27
962,20240827,7,Supplier defect,17.5,4687.55
963,20240211,3,Equipment failure,15.5,4756.17
964,20240906,1,Equipment failure,14.8,3558.92
965,20240702,3,Machine calibration,9.9,1499.88
966,20240828,5,Material defect,10.1,3283.32
967,20241218,7,Tooling wear,12.0,2477.34
968,20240904,7,Equipment failure,25.8,3775.39
969,20240606,6,Supplier defect,14.2,4070.67
970,20240325,1,Equipment failure,17.1,4718.64
971,20240217,2,Machine calibration,4.7,2095.15
972,20241231,1,Tooling wear,12.6,3029.03
973,20241027,4,Power fluctuation,13.1,2619.25
974,20240321,6,Quality rejection,7.0,1484.07
975,20240423,6,Design mismatch,10.4,2536.43
976,20240909,1,Material defect,17.0,4434.4
977,20240619,2,Tooling wear,14.9,2681.98
978,20240708,5,Quality rejection,9.1,1526.97
979,20240924,4,Material defect,15.7,3119.39
980,20240402,5,Design mismatch,11.4,2218.5
981,20240919,5,Tooling wear,11.6,2337.42
982,20240330,2,Power fluctuation,8.7,2380.73
983,20240619,6,Machine calibration,13.0,1833.84
984,20240516,2,Operator error,8.4,1415.11
985,20240716,6,Equipment failure,24.6,4480.44
986,20250311,1,Supplier defect,13.9,3908.2
987,20240729,4,Equipment failure,6.7,4580.59
988,20240707,1,Material defect,12.1,2591.06
989,20240828,1,Supplier defect,12.7,3078.3
990,20250101,4,Machine calibration,6.7,2449.13
991,20240714,7,Design mismatch,14.3,3280.17
992,20241217,7,Machine calibration,12.0,2012.19
993,20250310,2,Operator error,11.1,2065.69
994,20240115,1,Material defect,15.8,3443.04
995,20250121,1,Quality rejection,5.7,1380.85
996,20240306,6,Tooling wear,11.8,2057.13
997,20241024,6,Design mismatch,17.6,2769.96
998,20241129,5,Operator error,6.7,1290.67
999,20241101,3,Quality rejection,10.0,1176.05
1000,20240119,7,Equipment failure,17.7,5036.31
1001,20250304,7,Machine calibration,8.0,1977.8
1002,20241126,6,Equipment failure,25.2,3599.73
1003,20240424,4,Design mismatch,7.8,2828.25
1004,20240528,1,Quality rejection,2.1,998.35
1005,20241107,6,Design mismatch,16.4,2731.46
1006,20240702,2,Material defect,15.1,3702.67
1007,20250106,6,Material defect,15.6,3563.68
1008,20240729,3,Machine calibration,9.4,2609.08
1009,20241101,2,Power fluctuation,6.9,2840.65
1010,20240402,1,Operator error,7.2,1300.78
1011,20241020,7,Power fluctuation,15.1,1988.81
1012,20240108,7,Supplier defect,13.7,1896.06
1013,20241022,2,Design mismatch,14.8,3594.78
1014,20240201,2,Tooling wear,12.8,2462.52
1015,20240427,3,Power fluctuation,14.9,2220.29
